,yield,yield_unit,brand,crop,state,county,latitude,longitude,plantdate,harvestdate,test_avg_yield,test_avg_yield_unit,irrigated_status,soil_class,country,Location
8131,246.0,bu/ac,AGRIGOLD,corn,IN,Whitley,41.1136133,-85.52002399999999,5/20/15,10/21/15,229.0,bu/ac,False,SANDY LOAM,US,"Whitley,IN,US"
8132,219.0,bu/ac,BECKS,corn,IN,Whitley,41.1136133,-85.52002399999999,5/20/15,10/21/15,229.0,bu/ac,False,SANDY LOAM,US,"Whitley,IN,US"
8133,277.0,bu/ac,TITAN PRO,corn,NE,Clay,40.57367,-98.13531,4/30/15,11/2/15,283.0,bu/ac,True,SILT LOAM,US,"Clay,NE,US"
8134,325.0,bu/ac,TITAN PRO,corn,NE,Hamilton,40.95227,-98.01724,4/30/15,10/28/15,327.0,bu/ac,True,SILT LOAM,US,"Hamilton,NE,US"
8135,198.0,bu/ac,TITAN PRO,corn,NE,Gage,40.5242,-96.84538,5/1/15,10/27/15,190.0,bu/ac,False,SILTY CLAY LOAM,US,"Gage,NE,US"
8136,231.0,bu/ac,TITAN PRO,corn,NE,Otoe,40.75744,-95.93949,5/1/15,10/26/15,229.0,bu/ac,False,SILTY CLAY LOAM,US,"Otoe,NE,US"
8137,238.0,bu/ac,TITAN PRO,corn,NE,Butler,41.178,-97.21414,5/1/15,10/29/15,252.0,bu/ac,False,SILT LOAM,US,"Butler,NE,US"
8138,179.0,bu/ac,AGRIGOLD,corn,TN,Weakley,36.3428865,-88.7108964,4/6/16,,180.0,bu/ac,False,,US,"Weakley,TN,US"
8139,202.0,bu/ac,AGRIGOLD,corn,KY,Calloway,36.6402766,-88.28504199999999,4/19/16,,199.0,bu/ac,False,,US,"Calloway,KY,US"
8140,249.0,bu/ac,AUGUSTA,corn,TN,Smith,36.2388468,-85.971322,4/19/16,,236.0,bu/ac,False,,US,"Smith,TN,US"
8141,200.0,bu/ac,AUGUSTA,corn,TN,Hickman,36.1439464,-85.9405429,4/26/16,,203.0,bu/ac,False,,US,"Hickman,TN,US"
8142,148.0,bu/ac,AUGUSTA,corn,TN,Hardeman,35.1229172,-89.0179332,4/22/16,,146.0,bu/ac,False,,US,"Hardeman,TN,US"
8143,230.0,bu/ac,AUGUSTA,corn,KY,Fulton,36.5042277,-88.8742259,4/15/16,,218.0,bu/ac,False,,US,"Fulton,KY,US"
8144,205.9,bu/ac,BECKS,corn,IA,Adams,41.0652066,-94.6863782,4/16/16,10/25/16,208.8,bu/ac,False,SILTY CLAY LOAM,US,"Adams,IA,US"
8145,241.8,bu/ac,CHAMPION,corn,IA,Benton,40.7033242,-94.3582909,4/24/16,10/6/16,238.0,bu/ac,False,SILTY CLAY LOAM,US,"Benton,IA,US"
8146,168.0,bu/ac,AGRIGOLD,corn,TN,Knox,35.9606384,-83.9207392,4/19/16,9/7/16,173.0,bu/ac,False,,US,"Knox,TN,US"
8147,177.0,bu/ac,AGRIGOLD,corn,TN,Knox,35.9606384,-83.9207392,4/19/16,9/7/16,173.0,bu/ac,False,,US,"Knox,TN,US"
8148,193.0,bu/ac,AGRIGOLD,corn,TN,Knox,35.9606384,-83.9207392,4/19/16,9/7/16,173.0,bu/ac,False,,US,"Knox,TN,US"
8149,172.0,bu/ac,AGRIGOLD,corn,TN,Knox,35.9606384,-83.9207392,4/19/16,9/7/16,173.0,bu/ac,False,,US,"Knox,TN,US"
8150,178.0,bu/ac,BECKS,corn,TN,Knox,35.9606384,-83.9207392,4/19/16,9/7/16,173.0,bu/ac,False,,US,"Knox,TN,US"
8151,246.8,bu/ac,CHANNEL,corn,ND,Cass,47.071168,-97.12155790000001,,,257.2,bu/ac,False,,US,"Cass,ND,US"
8152,233.3,bu/ac,AGVENTURE,corn,ND,Cass,47.071168,-97.12155790000001,,,257.2,bu/ac,False,,US,"Cass,ND,US"
8153,172.4,bu/ac,AGRIGOLD,corn,KY,Caldwell,37.1501019,-87.89424509999999,4/18/16,9/13/16,180.2,bu/ac,False,SILT LOAM,US,"Caldwell,KY,US"
8154,235.4,bu/ac,BECKS,corn,IL,Christian,39.68722,-89.234444,4/25/16,9/16/16,258.4,bu/ac,False,,US,"Christian,IL,US"
8155,249.3,bu/ac,BECKS,corn,IL,Christian,39.68722,-89.234444,4/25/16,9/16/16,258.4,bu/ac,False,,US,"Christian,IL,US"
8156,269.9,bu/ac,AGRIGOLD,corn,IL,Christian,39.68722,-89.234444,4/25/16,9/16/16,258.4,bu/ac,False,,US,"Christian,IL,US"
8157,261.8,bu/ac,AGRIGOLD,corn,IL,Christian,39.68722,-89.234444,4/25/16,9/16/16,258.4,bu/ac,False,,US,"Christian,IL,US"
8158,271.1,bu/ac,AGRIGOLD,corn,IL,Christian,39.68722,-89.234444,4/25/16,9/16/16,258.4,bu/ac,False,,US,"Christian,IL,US"
8159,239.7,bu/ac,BECKS,corn,IL,Champaign,40.1164204,-88.2433829,4/23/16,9/22/16,249.0,bu/ac,False,,US,"Champaign,IL,US"
8160,238.0,bu/ac,BECKS,corn,IL,Champaign,40.1164204,-88.2433829,4/23/16,9/22/16,249.0,bu/ac,False,,US,"Champaign,IL,US"
8161,212.0,bu/ac,AGRIGOLD,corn,MO,Holt,39.4527802,-94.3421687,4/13/16,10/4/16,216.4,bu/ac,False,SILTY CLAY,US,"Holt,MO,US"
8162,219.7,bu/ac,AGRIGOLD,corn,MO,Holt,39.4527802,-94.3421687,4/13/16,10/4/16,216.4,bu/ac,False,SILTY CLAY,US,"Holt,MO,US"
8163,222.1,bu/ac,AGRIGOLD,corn,MO,Holt,39.4527802,-94.3421687,4/13/16,10/4/16,216.4,bu/ac,False,SILTY CLAY,US,"Holt,MO,US"
8164,220.4,bu/ac,BECKS,corn,MO,Holt,39.4527802,-94.3421687,4/13/16,10/4/16,216.4,bu/ac,False,SILTY CLAY,US,"Holt,MO,US"
8165,235.3,bu/ac,PRODUCERS,corn,MO,Holt,39.4527802,-94.3421687,4/13/16,10/4/16,216.4,bu/ac,False,SILTY CLAY,US,"Holt,MO,US"
8166,212.8,bu/ac,AUGUSTA,corn,MO,Mississippi,36.8440586,-89.2277026,4/27/15,9/16/15,211.4,bu/ac,False,,US,"Mississippi,MO,US"
8167,198.0,bu/ac,BECKS,corn,MO,Mississippi,36.8440586,-89.2277026,4/27/15,9/16/15,211.4,bu/ac,False,,US,"Mississippi,MO,US"
8168,201.8,bu/ac,BECKS,corn,MO,Mississippi,36.8440586,-89.2277026,4/27/15,9/16/15,211.4,bu/ac,False,,US,"Mississippi,MO,US"
8169,218.4,bu/ac,AUGUSTA,corn,MO,Mississippi,36.8440586,-89.2277026,4/27/15,9/16/15,211.4,bu/ac,False,,US,"Mississippi,MO,US"
8170,198.7,bu/ac,AUGUSTA,corn,TN,Gibson,35.8753458,-88.846728,5/2/15,9/24/15,198.0,bu/ac,False,,US,"Gibson,TN,US"
8171,187.5,bu/ac,BECKS,corn,TN,Gibson,35.8753458,-88.846728,5/2/15,9/24/15,198.0,bu/ac,False,,US,"Gibson,TN,US"
8172,194.6,bu/ac,BECKS,corn,TN,Gibson,35.8753458,-88.846728,5/2/15,9/24/15,198.0,bu/ac,False,,US,"Gibson,TN,US"
8173,176.3,bu/ac,AUGUSTA,corn,TN,Gibson,35.8753458,-88.846728,5/2/15,9/24/15,198.0,bu/ac,False,,US,"Gibson,TN,US"
8174,225.7,bu/ac,AUGUSTA,corn,KY,Christian,36.8410586,-87.460397,5/4/15,9/12/15,223.1,bu/ac,False,,US,"Christian,KY,US"
8175,231.2,bu/ac,BECKS,corn,KY,Christian,36.8410586,-87.460397,5/4/15,9/12/15,223.1,bu/ac,False,,US,"Christian,KY,US"
8176,213.4,bu/ac,CHANNEL,corn,KY,Christian,36.8410586,-87.460397,5/4/15,9/12/15,223.1,bu/ac,False,,US,"Christian,KY,US"
8177,225.9,bu/ac,CHANNEL,corn,KY,Christian,36.8410586,-87.460397,5/4/15,9/12/15,223.1,bu/ac,False,,US,"Christian,KY,US"
8178,224.3,bu/ac,BECKS,corn,KY,Christian,36.8410586,-87.460397,5/4/15,9/12/15,223.1,bu/ac,False,,US,"Christian,KY,US"
8179,219.0,bu/ac,CHANNEL,corn,KY,Christian,36.8410586,-87.460397,5/4/15,9/12/15,223.1,bu/ac,False,,US,"Christian,KY,US"
8180,195.5,bu/ac,CHANNEL,corn,KY,Christian,36.8410586,-87.460397,5/4/15,9/12/15,223.1,bu/ac,False,,US,"Christian,KY,US"
8181,206.2,bu/ac,AUGUSTA,corn,KY,Christian,36.8410586,-87.460397,5/4/15,9/12/15,223.1,bu/ac,False,,US,"Christian,KY,US"
8182,206.9,bu/ac,AUGUSTA,corn,KY,Todd,36.8338638,-87.14228949999999,4/29/15,9/18/15,216.7,bu/ac,False,,US,"Todd,KY,US"
8183,221.5,bu/ac,BECKS,corn,KY,Todd,36.8338638,-87.14228949999999,4/29/15,9/18/15,216.7,bu/ac,False,,US,"Todd,KY,US"
8184,205.6,bu/ac,CHANNEL,corn,KY,Todd,36.8338638,-87.14228949999999,4/29/15,9/18/15,216.7,bu/ac,False,,US,"Todd,KY,US"
8185,210.2,bu/ac,CHANNEL,corn,KY,Todd,36.8338638,-87.14228949999999,4/29/15,9/18/15,216.7,bu/ac,False,,US,"Todd,KY,US"
8186,229.8,bu/ac,BECKS,corn,KY,Todd,36.8338638,-87.14228949999999,4/29/15,9/18/15,216.7,bu/ac,False,,US,"Todd,KY,US"
8187,214.1,bu/ac,CHANNEL,corn,KY,Todd,36.8338638,-87.14228949999999,4/29/15,9/18/15,216.7,bu/ac,False,,US,"Todd,KY,US"
8188,207.1,bu/ac,CHANNEL,corn,KY,Todd,36.8338638,-87.14228949999999,4/29/15,9/18/15,216.7,bu/ac,False,,US,"Todd,KY,US"
8189,203.8,bu/ac,AUGUSTA,corn,KY,Todd,36.8338638,-87.14228949999999,4/29/15,9/18/15,216.7,bu/ac,False,,US,"Todd,KY,US"
8190,213.8,bu/ac,AUGUSTA,corn,KY,Logan,36.869834,-86.86218269999999,4/24/15,9/15/15,220.9,bu/ac,False,,US,"Logan,KY,US"
8191,227.2,bu/ac,BECKS,corn,KY,Logan,36.869834,-86.86218269999999,4/24/15,9/15/15,220.9,bu/ac,False,,US,"Logan,KY,US"
8192,222.0,bu/ac,CHANNEL,corn,KY,Logan,36.869834,-86.86218269999999,4/24/15,9/15/15,220.9,bu/ac,False,,US,"Logan,KY,US"
8193,230.4,bu/ac,CHANNEL,corn,KY,Logan,36.869834,-86.86218269999999,4/24/15,9/15/15,220.9,bu/ac,False,,US,"Logan,KY,US"
8194,227.4,bu/ac,BECKS,corn,KY,Logan,36.869834,-86.86218269999999,4/24/15,9/15/15,220.9,bu/ac,False,,US,"Logan,KY,US"
8195,216.6,bu/ac,CHANNEL,corn,KY,Logan,36.869834,-86.86218269999999,4/24/15,9/15/15,220.9,bu/ac,False,,US,"Logan,KY,US"
8196,227.2,bu/ac,CHANNEL,corn,KY,Logan,36.869834,-86.86218269999999,4/24/15,9/15/15,220.9,bu/ac,False,,US,"Logan,KY,US"
8197,210.2,bu/ac,AUGUSTA,corn,KY,Logan,36.869834,-86.86218269999999,4/24/15,9/15/15,220.9,bu/ac,False,,US,"Logan,KY,US"
8198,213.9,bu/ac,AGRIGOLD,corn,MO,Mississippi,36.8440586,-89.2277026,4/13/16,9/12/16,211.2,bu/ac,False,,US,"Mississippi,MO,US"
8199,207.2,bu/ac,AGRIGOLD,corn,MO,Mississippi,36.8440586,-89.2277026,4/13/16,9/12/16,211.2,bu/ac,False,,US,"Mississippi,MO,US"
8200,223.6,bu/ac,AGRIGOLD,corn,MO,Mississippi,36.8440586,-89.2277026,4/13/16,9/12/16,211.2,bu/ac,False,,US,"Mississippi,MO,US"
8201,217.0,bu/ac,BECKS,corn,MO,Mississippi,36.8440586,-89.2277026,4/13/16,9/12/16,211.2,bu/ac,False,,US,"Mississippi,MO,US"
8202,210.1,bu/ac,AUGUSTA,corn,MO,Mississippi,36.8440586,-89.2277026,4/13/16,9/12/16,211.2,bu/ac,False,,US,"Mississippi,MO,US"
8203,167.6,bu/ac,AGRIGOLD,corn,TN,Madison,36.25620019999999,-86.7143516,,,186.8,bu/ac,False,,US,"Madison,TN,US"
8204,185.5,bu/ac,AGRIGOLD,corn,TN,Madison,36.25620019999999,-86.7143516,,,186.8,bu/ac,False,,US,"Madison,TN,US"
8205,176.6,bu/ac,AGRIGOLD,corn,TN,Madison,36.25620019999999,-86.7143516,,,186.8,bu/ac,False,,US,"Madison,TN,US"
8206,186.9,bu/ac,AGRIGOLD,corn,TN,Madison,36.25620019999999,-86.7143516,,,186.8,bu/ac,False,,US,"Madison,TN,US"
8207,223.7,bu/ac,AGRIGOLD,corn,TN,Madison,36.25620019999999,-86.7143516,,,186.8,bu/ac,False,,US,"Madison,TN,US"
8208,199.9,bu/ac,BECKS,corn,TN,Madison,36.25620019999999,-86.7143516,,,186.8,bu/ac,False,,US,"Madison,TN,US"
8209,226.7,bu/ac,BECKS,corn,KY,Christian,36.8410586,-87.460397,4/26/16,9/21/16,210.1,bu/ac,False,,US,"Christian,KY,US"
8210,178.5,bu/ac,CHANNEL,corn,KY,Christian,36.8410586,-87.460397,4/26/16,9/21/16,210.1,bu/ac,False,,US,"Christian,KY,US"
8211,193.1,bu/ac,BECKS,corn,KY,Todd,36.8338638,-87.14228949999999,4/25/16,9/20/16,204.7,bu/ac,False,,US,"Todd,KY,US"
8212,175.8,bu/ac,CHANNEL,corn,KY,Todd,36.8338638,-87.14228949999999,4/25/16,9/20/16,204.7,bu/ac,False,,US,"Todd,KY,US"
8213,227.8,bu/ac,BECKS,corn,KY,Simpson,36.7772014,-86.6207943,4/9/16,9/8/16,222.3,bu/ac,False,,US,"Simpson,KY,US"
8214,202.0,bu/ac,CHANNEL,corn,KY,Simpson,36.7772014,-86.6207943,4/9/16,9/8/16,222.3,bu/ac,False,,US,"Simpson,KY,US"
8215,218.3,bu/ac,BECKS,corn,KY,Warren,36.9886043,-86.49965460000001,3/30/16,9/22/16,223.9,bu/ac,False,,US,"Warren,KY,US"
8216,172.3,bu/ac,CHANNEL,corn,KY,Warren,36.9886043,-86.49965460000001,3/30/16,9/22/16,223.9,bu/ac,False,,US,"Warren,KY,US"
8217,249.1,bu/ac,AGRIGOLD,corn,IL,Mercer,41.1985037,-90.6773046,5/7/15,10/18/15,243.0,bu/ac,False,SILT LOAM,US,"Mercer,IL,US"
8218,238.2,bu/ac,AGRIGOLD,corn,IL,Mercer,41.1985037,-90.6773046,5/7/15,10/18/15,243.0,bu/ac,False,SILT LOAM,US,"Mercer,IL,US"
8219,242.2,bu/ac,AGRIGOLD,corn,IL,Mercer,41.1985037,-90.6773046,5/7/15,10/18/15,243.0,bu/ac,False,SILT LOAM,US,"Mercer,IL,US"
8220,224.3,bu/ac,TERRAL,corn,MS,Coahoma,34.3667731,-90.52315610000001,3/6/16,9/9/16,210.2,bu/ac,True,CLAY LOAM,US,"Coahoma,MS,US"
8221,286.3,bu/ac,AGRIGOLD,corn,IL,Mercer,41.1985037,-90.6773046,,,280.22,bu/ac,False,,US,"Mercer,IL,US"
8222,144.6,bu/ac,B-H GENETICS,corn,TX,Matagorda,28.691133,-95.96827139999999,2/19/16,7/18/16,138.6,bu/ac,False,CLAY LOAM,US,"Matagorda,TX,US"
8223,135.6,bu/ac,B-H GENETICS,corn,TX,Matagorda,28.691133,-95.96827139999999,2/19/16,7/18/16,138.6,bu/ac,False,CLAY LOAM,US,"Matagorda,TX,US"
8224,228.9,bu/ac,CHANNEL,corn,TX,Sherman,33.6356618,-96.6088805,5/9/16,10/8/16,230.9,bu/ac,True,CLAY LOAM,US,"Sherman,TX,US"
8225,240.4,bu/ac,B-H GENETICS,corn,TX,Sherman,33.6356618,-96.6088805,5/9/16,10/8/16,230.9,bu/ac,True,CLAY LOAM,US,"Sherman,TX,US"
8226,227.1,bu/ac,CHANNEL,corn,TX,Sherman,33.6356618,-96.6088805,5/9/16,10/8/16,230.9,bu/ac,True,CLAY LOAM,US,"Sherman,TX,US"
8227,162.9,bu/ac,B-H GENETICS,corn,TX,Hidalgo,26.1003547,-98.2630684,2/5/16,7/1/16,156.1,bu/ac,True,CLAY,US,"Hidalgo,TX,US"
8228,174.9,bu/ac,B-H GENETICS,corn,TX,Hidalgo,26.1003547,-98.2630684,2/5/16,7/1/16,156.1,bu/ac,True,CLAY,US,"Hidalgo,TX,US"
8229,229.6,bu/ac,BECKS,corn,IA,Black Hawk,42.447804,-92.38136209999999,4/24/16,10/23/16,230.2,bu/ac,False,,US,"Black Hawk,IA,US"
8230,232.2,bu/ac,BECKS,corn,IA,Black Hawk,42.447804,-92.38136209999999,4/24/16,10/23/16,230.2,bu/ac,False,,US,"Black Hawk,IA,US"
8231,197.8,bu/ac,BECKS,corn,IL,Christian,39.5672183,-89.3226954,4/17/16,9/22/16,210.0,bu/ac,False,SILT LOAM,US,"Christian,IL,US"
8232,238.2,bu/ac,CHANNEL,corn,NE,Dawson,40.1311123,-95.8305486,5/13/16,10/28/16,235.1,bu/ac,True,SILT LOAM,US,"Dawson,NE,US"
8233,214.1,bu/ac,AGRIGOLD,corn,MO,Ralls,39.5582351,-91.5983959,4/12/16,10/21/16,211.9,bu/ac,False,CLAY LOAM,US,"Ralls,MO,US"
8234,218.0,bu/ac,AGRIGOLD,corn,MO,Ralls,39.5582351,-91.5983959,4/12/16,10/21/16,211.9,bu/ac,False,CLAY LOAM,US,"Ralls,MO,US"
8235,228.8,bu/ac,AGRIGOLD,corn,MO,Ralls,39.5582351,-91.5983959,4/12/16,10/21/16,211.9,bu/ac,False,CLAY LOAM,US,"Ralls,MO,US"
8236,234.1,bu/ac,AGRIGOLD,corn,MO,Lafayette,39.0031288,-93.9878427,4/4/16,10/7/16,222.1,bu/ac,False,SILT LOAM,US,"Lafayette,MO,US"
8237,243.0,bu/ac,AGRIGOLD,corn,MO,Atchison,40.42389600000001,-95.4777811,4/15/16,9/30/16,242.0,bu/ac,False,,US,"Atchison,MO,US"
8238,259.0,bu/ac,BECKS,corn,WI,Iowa,42.9416737,-90.0746767,5/10/16,10/30/16,254.4,bu/ac,False,SILT LOAM,US,"Iowa,WI,US"
8239,260.7,bu/ac,BECKS,corn,WI,Iowa,42.9416737,-90.0746767,5/10/16,10/30/16,254.4,bu/ac,False,SILT LOAM,US,"Iowa,WI,US"
8240,274.8,bu/ac,BECKS,corn,WI,Iowa,42.9416737,-90.0746767,5/10/16,10/30/16,249.9,bu/ac,False,SILT LOAM,US,"Iowa,WI,US"
8241,253.7,bu/ac,BECKS,corn,WI,Iowa,42.9416737,-90.0746767,5/10/16,10/30/16,249.9,bu/ac,False,SILT LOAM,US,"Iowa,WI,US"
8242,139.0,bu/ac,AUGUSTA,corn,SC,Orangeburg,33.4918203,-80.8556476,3/21/16,7/29/16,152.1,bu/ac,False,SANDY LOAM,US,"Orangeburg,SC,US"
8243,241.5,bu/ac,CHANNEL,corn,CO,Yuma,40.1222084,-102.7252096,5/13/16,10/19/16,261.0,bu/ac,True,SANDY LOAM,US,"Yuma,CO,US"
8244,146.2,bu/ac,BECKS,corn,IL,Richland,39.845883,-89.85816319999999,,9/19/18,159.8,bu/ac,False,CLAY LOAM,US,"Richland,IL,US"
8245,239.1,bu/ac,BECKS,corn,IL,Mercer,41.14798,-90.695814,4/26/16,10/3/16,234.1,bu/ac,False,SILT LOAM,US,"Mercer,IL,US"
8246,246.6,bu/ac,BECKS,corn,IA,Sioux,42.4963416,-96.40494079999999,4/30/16,10/21/16,250.6,bu/ac,False,SILT LOAM,US,"Sioux,IA,US"
8247,257.6,bu/ac,BECKS,corn,IA,Sioux,42.4963416,-96.40494079999999,4/30/16,10/21/16,250.6,bu/ac,False,SILT LOAM,US,"Sioux,IA,US"
8248,256.7,bu/ac,BECKS,corn,IA,Sioux,42.4963416,-96.40494079999999,4/30/16,10/21/16,250.6,bu/ac,False,SILT LOAM,US,"Sioux,IA,US"
8249,236.1,bu/ac,BECKS,corn,IA,Sioux,42.4963416,-96.40494079999999,4/30/16,10/21/16,250.6,bu/ac,False,SILT LOAM,US,"Sioux,IA,US"
8250,210.6,bu/ac,BECKS,corn,IA,Hardin,43.0802588,-91.4843083,5/6/16,11/7/16,228.2,bu/ac,False,,US,"Hardin,IA,US"
8251,217.7,bu/ac,BECKS,corn,IA,Hardin,43.0802588,-91.4843083,5/6/16,11/7/16,228.2,bu/ac,False,,US,"Hardin,IA,US"
8252,7.27,ton/ha,NK,corn,PE,,46.510712,-63.41681359999999,,,6.39,ton/ha,False,,CA,"PE,CA"
8253,12892.88,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/2/16,13156.0,kg/ha,False,CLAY,CA,"QC,CA"
8254,13945.36,kg/ha,COUNTRY FARM SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/2/16,13156.0,kg/ha,False,CLAY,CA,"QC,CA"
8255,5.62,ton/ha,COUNTRY FARM SEEDS,corn,PE,,46.510712,-63.41681359999999,,,6.39,ton/ha,False,,CA,"PE,CA"
8256,14980.35,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/6/16,10/12/16,14267.0,kg/ha,False,CLAY LOAM,CA,"QC,CA"
8257,14479.92,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/2/16,13923.0,kg/ha,False,CLAY,CA,"QC,CA"
8258,7.12,ton/ha,BREVANT,corn,PE,,46.510712,-63.41681359999999,,,6.39,ton/ha,False,,CA,"PE,CA"
8259,13550.68,kg/ha,COUNTRY FARM SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/2/16,13156.0,kg/ha,False,CLAY,CA,"QC,CA"
8260,4.23,ton/ha,COUNTRY FARM SEEDS,corn,PE,,46.510712,-63.41681359999999,,,6.39,ton/ha,False,,CA,"PE,CA"
8261,13550.68,kg/ha,DLF PICKSEED CANADA,corn,QC,,52.9399159,-73.5491361,5/11/16,11/2/16,13156.0,kg/ha,False,CLAY,CA,"QC,CA"
8262,7.84,ton/ha,DEKALB,corn,PE,,46.510712,-63.41681359999999,,,6.39,ton/ha,False,,CA,"PE,CA"
8263,7.0,ton/ha,NK,corn,PE,,46.510712,-63.41681359999999,,,6.39,ton/ha,False,,CA,"PE,CA"
8264,7.07,ton/ha,CROPLAN,corn,PE,,46.510712,-63.41681359999999,,,6.39,ton/ha,False,,CA,"PE,CA"
8265,7.39,ton/ha,MAIZEX SEEDS,corn,PE,,46.510712,-63.41681359999999,,,6.39,ton/ha,False,,CA,"PE,CA"
8266,13945.36,kg/ha,PRIDE SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/2/16,13156.0,kg/ha,False,CLAY,CA,"QC,CA"
8267,16318.64,kg/ha,DLF PICKSEED CANADA,corn,QC,,52.9399159,-73.5491361,5/10/16,10/27/16,15691.0,kg/ha,False,CLAY LOAM,CA,"QC,CA"
8268,15722.67,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/6/16,10/18/16,15567.0,kg/ha,False,LOAM,CA,"QC,CA"
8269,16189.68,kg/ha,COUNTRY FARM SEEDS,corn,QC,,52.9399159,-73.5491361,5/6/16,10/18/16,15567.0,kg/ha,False,LOAM,CA,"QC,CA"
8270,15220.27,kg/ha,DLF PICKSEED CANADA,corn,QC,,52.9399159,-73.5491361,5/10/16,10/27/16,15691.0,kg/ha,False,CLAY LOAM,CA,"QC,CA"
8271,13024.44,kg/ha,COUNTRY FARM SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/2/16,13156.0,kg/ha,False,CLAY,CA,"QC,CA"
8272,17123.7,kg/ha,COUNTRY FARM SEEDS,corn,QC,,52.9399159,-73.5491361,5/6/16,10/18/16,15567.0,kg/ha,False,LOAM,CA,"QC,CA"
8273,14906.45,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/10/16,10/27/16,15691.0,kg/ha,False,CLAY LOAM,CA,"QC,CA"
8274,15201.76,kg/ha,DLF PICKSEED CANADA,corn,QC,,52.9399159,-73.5491361,5/11/16,11/4/16,15512.0,kg/ha,False,CLAY,CA,"QC,CA"
8275,14788.65,kg/ha,DLF PICKSEED CANADA,corn,QC,,52.9399159,-73.5491361,5/6/16,10/18/16,15567.0,kg/ha,False,LOAM,CA,"QC,CA"
8276,15063.36,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/10/16,10/27/16,15691.0,kg/ha,False,CLAY LOAM,CA,"QC,CA"
8277,13998.07,kg/ha,DLF PICKSEED CANADA,corn,QC,,52.9399159,-73.5491361,5/12/16,11/8/16,14431.0,kg/ha,False,SANDY LOAM,CA,"QC,CA"
8278,14426.16,kg/ha,DLF PICKSEED CANADA,corn,QC,,52.9399159,-73.5491361,5/11/16,11/4/16,15512.0,kg/ha,False,CLAY,CA,"QC,CA"
8279,12843.59,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/12/16,11/8/16,14431.0,kg/ha,False,SANDY LOAM,CA,"QC,CA"
8280,16318.64,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/10/16,10/27/16,15691.0,kg/ha,False,CLAY LOAM,CA,"QC,CA"
8281,16908.08,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/4/16,15512.0,kg/ha,False,CLAY,CA,"QC,CA"
8282,14271.04,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/4/16,15512.0,kg/ha,False,CLAY,CA,"QC,CA"
8283,15847.91,kg/ha,PRIDE SEEDS,corn,QC,,52.9399159,-73.5491361,5/10/16,10/27/16,15691.0,kg/ha,False,CLAY LOAM,CA,"QC,CA"
8284,15585.48,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/12/16,11/8/16,14431.0,kg/ha,False,SANDY LOAM,CA,"QC,CA"
8285,17103.19,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/10/16,10/27/16,15691.0,kg/ha,False,CLAY LOAM,CA,"QC,CA"
8286,14575.31,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/12/16,11/8/16,14431.0,kg/ha,False,SANDY LOAM,CA,"QC,CA"
8287,15977.36,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/4/16,15512.0,kg/ha,False,CLAY,CA,"QC,CA"
8288,13287.56,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/2/16,13156.0,kg/ha,False,CLAY,CA,"QC,CA"
8289,15977.36,kg/ha,PRIDE SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/4/16,15512.0,kg/ha,False,CLAY,CA,"QC,CA"
8290,15729.79,kg/ha,BREVANT,corn,QC,,52.9399159,-73.5491361,5/12/16,11/8/16,14431.0,kg/ha,False,SANDY LOAM,CA,"QC,CA"
8291,14455.2,kg/ha,DLF PICKSEED CANADA,corn,QC,,52.9399159,-73.5491361,5/10/16,10/29/16,15216.0,kg/ha,False,CLAY LOAM,CA,"QC,CA"
8292,15356.88,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/11/16,11/4/16,15512.0,kg/ha,False,CLAY,CA,"QC,CA"
8293,14906.45,kg/ha,BREVANT,corn,QC,,52.9399159,-73.5491361,5/10/16,10/27/16,15691.0,kg/ha,False,CLAY LOAM,CA,"QC,CA"
8294,13237.92,kg/ha,MAIZEX SEEDS,corn,QC,,52.9399159,-73.5491361,5/10/16,10/29/16,15216.0,kg/ha,False,CLAY LOAM,CA,"QC,CA"
